player_id,first_name,last_name,position
2589,Ryan,Delaire,OLB
2033,Shelby,Harris,DE
19,Joe,Flacco,QB
5666,Matt,Diaz,OT
1830,Garrison,Smith,DT
5204,Anthony,Coyle,G
2647,Dyshawn,Davis,OLB
4693,Andrew,Wylie,G
3746,Darreon,Herring,ILB
4791,Darius,Victor,RB
2697,Corey,Moore,FS
5544,Marcus,Porter,ILB
3499,Dillon,Lee,OLB
2629,Sam,Meredith,DE
3202,Austin,Hooper,TE
2673,Damiere,Byrd,WR
192,Adam,Hayward,ILB
698,Charlie,Whitehurst,QB
581,Kurt,Coleman,FS
1566,Robert,Steeples,CB
2921,Taylor,Sloat,TE
1543,Stansly,Maponga,OLB
4568,Woody,Baron,DT
1380,Kapron,Lewis-Moore,DE
2699,Cameron,Meredith,WR
5290,Deontay,Burnett,WR
779,George,Johnson,DE
6494,Bryan,Mone,DT
4703,Deangelo,Brown,NT
6419,P.J.,Locke,CB
2862,Tony,Johnson,K
6210,Darnell,Savage,SS
1293,Jeremy,Stewart,RB
5729,Quinterrius,Eatmon,OT
6592,Dontae,Strickland,RB
2513,Anthony,Chickillo,OLB
1626,Will,Compton,ILB
474,Hakeem,Nicks,WR
5117,Jordan,Thomas,TE
5485,Conor,Sheehy,NT
4547,Nigel,Williams,DT
6688,Johnny,Gibson Jr.,G
6182,Jordan,Wyatt,CB
1132,Donald,Stephenson,OT
3486,Chris,Brown,WR
6027,Nate,Hall,OLB
4643,Calvin,Munson,LB
4199,Aaron,Jones,RB
3431,Michael,Caputo,OLB
5401,Armanti,Foreman,WR
5692,Ryan,Santoso,P
5627,Andrew,Trumbetti,DE
2924,Gannon,Sinclair,TE
3493,Darius,Latham,NT
3559,Ryan,Smith,CB
3932,Mathu,Gibson,G
4649,Chad,Wheeler,OT
3039,Kyle,Roberts,OT
5554,Reggie,Hall,CB
6128,Rock,Ya-Sin,CB
2670,Edwin,Jackson,ILB
3375,Travis,Feeney,OLB
3068,Jim,Caldwell,NA
2210,Pierre,Warren,FS
102,Josh,Brown,K
3599,Dez,Stewart,WR
4196,Roderick,Johnson,OT
3140,Todd,Monken,NA
1292,Robert,Hughes,FB
4322,Dalton,Crossan,RB
6610,Demetrius,Flannigan-Fowles,OLB
6555,A.J.,Cole III,P
1880,Lorenzo,Taliaferro,RB
4073,Taco,Charlton,DE
2590,Yannik,Cudjoe-Virgil,ILB
4914,Glen,Coffee,RB
4519,Devine,Redding,RB
2519,Neal,Sterling,TE
3957,Blake,Sims,QB
4452,Xavier,Woodson-Luster,OLB
2466,Ryan,Russell,DE
3700,Arjen,Colquhoun,CB
5963,Nate,Herbig,C
4112,Tarell,Basham,OLB
5143,Demario,Richard,RB
5074,Micah,Kiser,ILB
4583,Cameron,Hunt,G
4142,Nazair,Jones,DE
5625,Cam,Phillips,WR
1757,Chance,Casey,CB
1174,Mike,Daniels,DT
NE,New England,Patriots,DEF
599,Mike,Neal,OLB
2544,Tre,McBride,WR
5050,Rashaan,Gaulden,SS
5455,Alex,Thompson,C
1990,Stephen,Morris,QB
1577,Kevin,Minter,ILB
90,Tamba,Hali,OLB
3706,Jason,Neill,OLB
4493,Damien,Mama,G
5685,Chad,Meredith,OLB
5809,Ja'quan,Gardner,RB
451,Craig,Dahl,SS
3196,Kevin,Dodd,OLB
2120,Greg,Hickman,DE
2253,Kenneth,Acker,CB
6414,Bunchy,Stallings,C
4996,Kyle,Lauletta,QB
6552,Malik,Henry,WR
3178,Josh,Doctson,WR
5947,Jakobi,Meyers,WR
1843,Zach,Moore,DE
6052,Khalil,Hodge,ILB
4891,Jeremy,Bates,NA
6138,Saivion,Smith,CB
1206,Isaiah,Pead,RB
1021,Michael,McAdoo,ILB
1263,Bernard,Pierce,RB
5774,Cam,Serigne,TE
4728,Bart,Houston,QB
3304,Quinton,Jefferson,DT
4025,Jack,Del Rio,NA
1150,Shea,McClellin,LB
2350,Eric,Kendricks,ILB
3280,Tyler,Ervin,RB
4778,Reginald,Davis,WR
3619,Ryker,Mathews,OT
9,Mike,Scifres,P
1846,Bryan,Stork,C
1106,Vick,Ballard,RB
702,Arthur,Moats,DE
3575,Bryson,Albright,OLB
1009,Bryan,Walters,WR
5891,Yodny,Cajuste,OT
1960,Marcus,Williams,CB
989,James,Carpenter,G
4730,Sam,Cotton,TE
2725,Jimmy,Jean,S
5872,Deebo,Samuel,WR
2386,John,Miller,G
4976,Da'ron,Payne,NT
2967,Kaleb,Johnson,G
1464,Eric,Fisher,OT
364,Ryan,Mundy,SS
4294,Deante,Burton,WR
4684,Jaylen,Hill,CB
3156,Joey,Bosa,DE
4037,Chris,Godwin,WR
4815,Brian,Riley,WR
5599,Connor,Hilland,G
522,Vladimir,Ducasse,G
6664,A.J.,Ouellette,RB
1145,Morris,Claiborne,CB
2804,Andrew,Turzilli,WR
2390,Tyler,Kroft,TE
6518,Greg,Roberts,OLB
2359,Ameer,Abdullah,RB
6725,Rishard,Cook,G
2738,Ikponmwosa,Igbinosun,DE
1695,Will,Davis,CB
1418,Justin,Hunter,WR
6124,Montez,Sweat,OLB
103,Matt,Forte,RB
2179,Marquis,Spruill,OLB
4062,Sam,Irwin-Hill,P
4585,Anthony,Nash,WR
1930,Marqueston,Huff,FS
1212,Matt,Kalil,OT
2130,Kyle,Van Noy,LB
204,Ryan,Harris,OT
129,Kroy,Biermann,DE
4840,Reese,Fleming,CB
898,David,Arkin,G
3555,Canaan,Severin,WR
6352,Matt,Colburn,RB
3059,Dan,Campbell,NA
162,Lyle,Sendlein,C
4138,Cameron,Sutton,CB
4961,DJ,Moore,CB
2795,Dakorey,Johnson,OLB
6122,Jonah,Williams,OT
3987,Tom,Cable,NA
5274,Roc,Thomas,RB
1995,Telvin,Smith,OLB
6347,Tre',Crawford,ILB
4104,Taylor,Moton,OT
1451,CJ,Anderson,RB
3111,Thomas,Dimitroff,NA
3641,Cleveland,Wallace,CB
4507,Ben,Braden,G
1438,Montori,Hughes,NT
601,Andrew,Quarless,TE
5514,Evan,Perroni,NA
3867,Branden,Jackson,OLB
933,DJ,Smith,K
606,Joe,Webb,QB
1586,Corey,Lemonier,OLB
1158,Kellen,Moore,QB
2168,Devonta,Freeman,RB
5516,Frank,Ginda,OLB
6208,Elliott,Fry,K
3992,Dave,Caldwell,NA
6493,Justin,Johnson,TE
729,Jermelle,Cudjo,DT
4675,Otha,Peters,ILB
1500,Jordan,Reed,TE
2671,Josh,Lambo,K
5171,Kevin,Rader,TE
7,Kurt,Warner,QB
3915,Jack,Gangwish,DE
1075,Emmanuel,Acho,ILB
1631,Rodney,Smith,WR
3145,Ron,Rivera,NA
6650,Chase,McLaughlin,K
1358,Caleb,Sturgis,K
273,Corey,Graham,FS
3543,Spencer,Pulley,C
1465,Nico,Johnson,OLB
1000,Albert,McClellan,ILB
1859,Calvin,Pryor,SS
1604,Nick,Williams,WR
2968,Julian,Wilson,CB
1188,Andrew,Tiller,G
2636,Jarred,Haggins,WR
4499,Chase,Dominguez,LS
859,Ben,Ijalana,OT
2672,Damarr,Aultman,WR
2389,Jordan,Hicks,ILB
4850,Christian,Tago,OLB
1387,Rex,Burkhead,RB
5311,RJ,McIntosh,DE
3879,Jimmy,Pruitt,CB
6239,Malik,Taylor,WR
738,Clark,Harris,LS
6120,Christian,Wilkins,DE
3063,Jordan,Leslie,WR
5146,Matt,Gono,OT
CLE,Cleveland,Browns,DEF
2939,Javess,Blue,WR
4742,Mark,Spelman,G
5368,Greg,Stroman,CB
1933,Taylor,Lewan,OT
259,Kevin,Williams,DT
2821,Jake,Kumerow,WR
4266,Shalom,Luani,FS
997,Malcolm,Smith,ILB
1302,Michael,Wilhoite,OLB
717,Chris,Ivory,RB
1312,Josh,Bellamy,WR
2816,Toby,Johnson,DT
4157,Tarik,Cohen,RB
689,Roy,Miller,NT
3773,Claude,Pelon,DE
3620,Bralon,Addison,WR
633,Tramaine,Brock,CB
1574,Jonathan,Cooper,G
491,Danny,Amendola,WR
6095,Kiy,Hester,S
154,Tarvaris,Jackson,QB
6047,Dillon,Mitchell,WR
1239,Peter,Konz,C
1877,Zach,Orr,ILB
615,Charles,Brown,OT
1648,Keelan,Johnson,SS
4301,Josh,Magee,WR
3094,Adam,Gase,NA
6520,Larry,Williams,G
3274,Nick,Kwiatkoski,ILB
5230,Michael,Badgley,K
4922,Garrett,Scantling,WR
233,Matt,Moore,QB
346,Brandon,Tate,WR
50,Jordan,Palmer,QB
3490,Marshall,Koehn,K
2937,Damond,Powell,WR
2268,Rashaun,Allen,TE
3035,De'Ondre,Wesley,OT
992,Ricardo,Lockette,WR
4361,Brandon,Bell,ILB
2631,Durell,Eskridge,S
6557,Jeff,Smith,WR
2436,DeAndre,Smelter,WR
1179,Jerel,Worthy,DT
5857,Noah,Fant,TE
2815,Cody,Riggs,CB
958,Joseph,Morgan,WR
5456,Randin,Crecelius,C
1737,Case,Keenum,QB
5934,Charles,Omenihu,DE
6624,Joshua,Simmons,CB
2495,Nick,O'Leary,TE
4868,Steve,Wilks,NA
2445,Adrian,Amos,FS
5427,Laquvionte,Gonzalez,WR
5518,Elijah,Battle,CB
575,Barry,Church,SS
2240,Deone,Bucannon,ILB
677,Darryl,Tapp,DE
4817,Jimmy,Herman,OLB
6242,Aaron,Wade,S
3343,Nate,Sudfeld,QB
4105,Jordan,Willis,DE
993,Byron,Maxwell,CB
4353,Patrick,Ricard,FB
2252,Corey,Washington,WR
3878,Austin,Traylor,TE
887,Denarius,Moore,WR
3298,Zack,Sanchez,CB
345,Brian,Hoyer,QB
2086,Weston,Richburg,C
5219,Antonio,Simmons,DL
583,Brandon,Graham,DE
3586,Daniel,Davie,CB
2716,Saqwan,Edwards,CB
4603,Jeremiah,Valoaga,DE
6059,Travis,Fulgham,WR
3532,Kenneth,Farrow,RB
3705,Jeremiah,McKinnon,CB
2407,Daryl,Williams,OT
696,Chris,Clemons,DE
1477,Mychal,Rivera,TE
5382,Nick,Nelson,CB
5639,Ryan,Winslow,P
508,Nolan,Carroll,CB
2397,Jeff,Heuerman,TE
6477,Josh,Watson,ILB
613,Brandon,LaFell,WR
6084,Hjalte,Froholdt,G
1732,Willie,Jefferson,OLB
4287,Joshua,Holsey,CB
4827,Germone,Hopper,WR
5175,Jawill,Davis,WR
5801,Kobe,McCrary,RB
5221,Mike,McCray,OLB
1434,Sheldon,Price,CB
3833,Matt,Smalley,CB
4892,Baker,Mayfield,QB
4464,Nick,Mullens,QB
2852,Markus,Pierce-Brewster,DE
5008,Durham,Smythe,TE
4562,Jamal,Marcus,LB
6585,Tony,Brooks-James,RB
6036,Ryan,Davis,WR
3761,Lafayette,Pitts,CB
5996,Porter,Gustin,OLB
1287,Kai,Forbath,K
2246,Kelvin,Palmer,G
5080,Damion,Ratley,WR
1187,Marcel,Jones,OT
2597,Michael,Dyer,RB
5111,Javon,Wims,WR
4510,Najee,Harris,LB
1286,Antonio,Allen,FS
841,Chris,Carter,OLB
3018,Tyrequek,Zimmerman,FS
4154,Dorian,Johnson,G
3301,Connor,McGovern,C
486,Desmond,Bryant,DT
5446,Tomasi,Laulile,DE
6689,Bryant,Jones,NT
643,Earl,Thomas,FS
6466,Daryle,Banfield,NT
3327,Alex,Collins,RB
3714,Charles,Washington,FS
5160,A.J.,Howard,FS
1366,Duron,Harmon,FS
4128,Chad,Williams,WR
1215,Jarius,Wright,WR
1161,Will,Hill,SS
3302,John,Theus,OT
6561,Chris,Brown,G
4852,Bill,Lazor,NA
2447,Mykkele,Thompson,FS
950,Darrin,Walls,CB
2233,Marcus,Roberson,CB
3707,Boston,Stiverson,G
1953,Travis,Labhart,WR
5321,Hunter,Bradley,LS
1719,Antoine,McClain,G
2987,Dan,Pettinato,DE
55,Visanthe,Shiancoe,TE
2736,Nordly,Capi,DE
1523,Josh,Boyd,DE
1622,Frank,Beltre,ILB
1627,Skye,Dawson,WR
4857,Jimmy,Haslam,NA
1232,Robert,Turbin,RB
13,Sam,Koch,P
848,Byron,Stingily,OT
398,Matt,Shaughnessy,DE
2870,Ray,Hamilton,TE
1835,Dominique,Easley,DT
3195,Noah,Spence,OLB
5653,Jordan,Thomas,CB
2468,Bradley,Pinion,P
941,Christian,Ponder,QB
1529,JC,Tretter,C
4911,Quinton,Schooley,C
2818,Michael,Palardy,K
1097,Kendall,Wright,WR
5358,Anthony,Manzo-Lewis,TE
1051,Quinton,Coples,DE
6214,Quincy,Williams,OLB
5323,Equanimeous,St. Brown,WR
2094,Zach,Hocker,K
2955,CJ,Conway,CB
4803,Nate,Iese,TE
520,John,Conner,FB
3148,Anthony,Dable,WR
438,Nick,Hayden,DE
299,Logan,Mankins,G
3057,BJ,Finney,C
4542,BT,Sanders,SS
3513,Jared,Norris,ILB
1489,JJ,Wilcox,FS
3022,Devante,Bausby,CB
3451,Ka'imi,Fairbairn,K
3672,David,Richards,WR
1542,Kemal,Ishmael,SS
1786,Lance,Lewis,WR
3164,Ezekiel,Elliott,RB
870,Nate,Irving,ILB
3232,Adam,Gotsis,DE
5170,Phillip,Lindsay,RB
2497,Randall,Evans,CB
1873,Richie,Leone,P
1771,M,Harris,WR
2642,Houston,Bates,OLB
5988,Mitch,Hyatt,OT
5223,Caleb,Scott,WR
501,Cary,Williams,CB
4475,Sefo,Liufau,QB
3149,Aaron,Grymes,CB
5048,Isaac,Yiadom,CB
3890,Devon,Bell,K
531,Joe,Haden,CB
2194,Trai,Turner,G
6478,Ryan,Crozier,G
4681,Reggie,Davis,WR
727,Anthony,Dixon,RB
94,Kyle,Williams,DT
1790,Blake,Annen,TE
44,Ahmad,Brooks,OLB
5139,Trey,Quinn,WR
1713,Colton,Schmidt,P
2988,Tevin,Mitchel,CB
2632,Desmond,Martin,RB
485,Khalif,Barnes,OT
3587,Stefan,McClure,SS
2911,Justin,Manton,K
3334,DJ,White,CB
2595,Tim,Semisch,TE
4632,Carroll,Phillips,OLB
6193,Cole,Murphy,K
2973,Joe,Rankin,CB
3367,Kavon,Frazier,SS
3531,Marshaun,Coprich,RB
1837,Jimmy,Garoppolo,QB
1455,Zac,Dysert,QB
4063,Haason,Reddick,ILB
4565,Kenneth,Olugbode,ILB
5734,C.J.,Duncan,WR
1395,Shawn,Williams,SS
6260,Jake,Powell,TE
755,Will,Blackmon,FS
849,Mister,Alexander,ILB
3246,Daryl,Worley,CB
2853,Delvin,Breaux,CB
6639,Terrell,Bonds,CB
2462,JJ,Nelson,WR
2265,Shayne,Skov,OLB
5243,Detrich,Clark,WR
2108,Kyle,Fuller,CB
1797,Donald,Hawkins,OT
4024,Scot,McCloughan,NA
3856,Braxton,Deaver,TE
2415,TJ,Clemmings,OT
6067,Ryan,Pope,OT
3484,Nelson,Spruce,WR
5435,Tarvarus,McFadden,CB
5325,Peter,Kalambayi,ILB
1313,Michael,Preston,WR
1775,Eric,Martin,ILB
2052,Tevin,Reese,WR
947,Julio,Jones,WR
334,Andy,Levitre,G
4884,Reggie,McKenzie,NA
666,Keenan,Lewis,CB
1975,Erik,Swoope,TE
351,Matt,Slauson,G
203,Jacoby,Jones,WR
3425,DJ,Pettway,DE
1484,Tourek,Williams,OLB
4163,Jalen,Reeves-Maybin,OLB
692,Jay,Feely,K
6429,J.T.,Hassell,S
3096,Mike,Shula,NA
5618,Larry,Rose,RB
2753,Rasheed,Bailey,WR
73,Nick,Mangold,C
2368,Frank,Clark,DE
5574,Raymond,Davison,ILB
3384,Demarcus,Ayers,WR
3624,Antonio,Glover,SS
5235,David,Wells,TE
6705,Taj,McGowan,RB
2211,Ty,Zimmerman,S
4505,Cameron,Tom,C
6104,Alijah,Holder,CB
5211,Jake,Wieneke,WR
0,Craig,Stevens,TE
4637,Dashaun,Amos,CB
2553,Rory,Anderson,TE
1077,Travis,Benjamin,WR
2527,Austin,Shepherd,G
2929,Adrian,Coxson,WR
3827,Aldrick,Rosas,K
3278,Pharoh,Cooper,WR
235,Terence,Newman,CB
4802,Derrick,Nelson,C
3547,Braedon,Bowman,TE
4255,Elijah,Lee,OLB
3201,Roberto,Aguayo,K
120,Adam,Vinatieri,K
4221,Jeremy,Sprinkle,TE
2312,Kevin,White,WR
2257,Carlos,Hyde,RB
SEA,Seattle,Seahawks,DEF
4120,Obi,Melifonwu,SS
3737,Shiro,Davis,ILB
2918,Demetrius,Wilson,WR
3744,Rohan,Gaines,SS
6288,Marcus,Green,WR
5664,Trent,Harris,OLB
6366,Andrew,Williams,DT
5052,Ronald,Jones II,RB
5565,Jason,Cabinda,ILB
6737,Micky,Crum,TE
1679,Earl,Okine,DE
4527,Tre'Von,Johnson,OLB
2984,Will,Johnson,P
664,Will,Allen,SS
2603,Shane,Wynn,WR
2854,Kenny,Horsley,DT
747,Erik,Lorig,FB
1381,John,Simon,DE
673,Jason,Campbell,QB
3695,JP,Holtz,TE
1344,Earl,Wolff,SS
419,DeAndre,Levy,OLB
300,Willis,McGahee,RB
3193,Germain,Ifedi,OT
957,Cameron,Jordan,DE
1677,Travis,Howard,CB
977,Demarcus,Dobbs,DT
4937,Al,Riles,WR
2296,Terrance,Parks,SS
858,Anthony,Castonzo,OT
6713,Jamarius,Way,WR
3781,CJ,Smith,CB
4578,Erik,Austell,G
3921,Nick,Truesdell,TE
2250,Ed,Stinson,DE
2289,Cordarro,Law,OLB
3831,Zach,Sterup,OT
2324,Cameron,Erving,OT
6727,Joe,Walker,WR
5031,Oren,Burks,ILB
4931,Austin,Appleby,QB
449,Kellen,Winslow,TE
216,Tony,Hills,OT
2153,Kain,Colter,WR
4877,Drew,Williams,LS
5041,Fred,Warner,ILB
4927,Deondre,Barnett,DE
5040,Tarvarius,Moore,FS
3562,Tyvis,Powell,SS
4241,Patrick,O'Connor,DE
3027,Boobie,Dixon,RB
2404,Paul,Dawson,OLB
2875,Tony,Creecy,RB
4225,Tanner,Vallejo,ILB
6061,Drew,Lewis,ILB
3390,Lachlan,Edwards,P
6383,Anree,Saint-Amour,DE
4755,Mike,Moore,LB
2798,Marcus,Rush,OLB
385,Britton,Colquitt,P
537,Maurkice,Pouncey,C
372,James,Casey,TE
1341,Joe,Kruger,OLB
3040,David,Irving,DT
5166,Da'mari,Scott,WR
5566,Julian,Allen,FB
623,Rodger,Saffold,G
2564,Duron,Carter,WR
HOU,Houston,Texans,DEF
2500,Leterrius,Walton,DE
3952,C,Palmer,NA
4031,Travis,Wilson,TE
2393,Danielle,Hunter,DE
5668,Aaron,Stinnie,G
4859,Ahmad,Thomas,ILB
5923,Joe,Jackson,DE
1899,Ray,Agnew,FB
4881,Lamar,Jackson,QB
467,Sean,Smith,P
1511,Cornelius,Washington,DT
52,Joel,Dreessen,TE
4757,Louis,Riddick,NA
5802,Allenzae,Staggers,WR
4055,OJ,Howard,TE
2841,Kevin,Short,CB
2460,CJ,Uzomah,TE
1357,Dion,Sims,TE
6009,Jordan,Miller,CB
181,Drew,Stanton,QB
6710,Josh,Caldwell,RB
5249,Andre,Levrone,WR
2865,Julian,Howsare,RB
6244,Brandon,Watson,CB
5000,Chase,Edmonds,RB
6078,Nick,Natour,G
6405,Ken,Webster,CB
2864,Mike,Reilly,OLB
2064,Demarcus,Lawrence,DE
4754,Daikiel,Shorts Jr,NA
5049,Harrison,Phillips,DT
6666,Noah,Dawkins,ILB
1740,Ben,Jacobs,OLB
1584,BJ,Daniels,QB
2053,Jeremiah,Sirles,OT
1325,Loni,Fangupo,NT
4626,Amba,Etta-Tawo,WR
74,Mike,Adams,SS
3170,Paxton,Lynch,QB
410,Moise,Fokou,ILB
6209,Ishmael,Hyman,WR
4788,David,Rivers III,CB
4465,Donavin,Newsom,ILB
5302,Bilal,Nichols,DE
737,Mickey,Shuler,TE
343,Patrick,Chung,FS
2646,Corey,Crawford,DE
2501,Quandre,Diggs,SS
4998,Daesean,Hamilton,WR
636,Chris,Maragos,FS
1487,Joseph,Randle,RB
792,Julian,Vandervelde,G
2067,Terrance,Mitchell,CB
3798,Shahbaz,Ahmed,G
1088,Kelvin,Beachum,OT
6350,Parker,Baldwin,SS
2379,Owamagbe,Odighizuwa,DE
3755,Ruben,Carter,G
3853,Terran,Vaughn,G
3113,Marvin,Lewis,NA
1989,Craig,Loston,FS
433,Chris,Owens,CB
2463,Jesse,James,TE
1518,Darius,Slay,CB
3110,John,Harbaugh,NA
1505,Josh,Lenz,WR
4281,Josh,Carraway,OLB
1062,DeAngelo,Tyson,DT
4700,Marcus,McWilson,FS
3576,Reid,Ferguson,LS
2801,Deandrew,White,WR
399,Larry,English,DE
3127,Brad,Childress,NA
3851,Denver,Kirkland,G
1938,Josh,Stewart,WR
1460,Sylvester,Williams,NT
4580,Dante,Barnett,FS
6179,Jahlani,Tavai,ILB
6632,Dan,Godsil,LS
785,Lemuel,Jeanpierre,G
6221,Justin,Skule,OT
6630,Dakari,Monroe,CB
4340,Ondre,Pipkins,DE
2242,Chandler,Catanzaro,K
2746,Justin,Halley,S
2927,Keshawn,Hill,RB
642,Golden,Tate,WR
4794,Tommy,Armstrong Jr.,QB
1420,Daimion,Stafford,SS
3070,Rob,Ryan,NA
1935,Zach,Mettenberger,QB
2043,Ryan,Carrethers,NT
1892,Jeremy,Hill,RB
4414,Josh,Augusta,NT
5396,Sergio,Bailey II,WR
6638,Tommy,Doles,OT
2195,Marcus,Ball,SS
676,LeSean,McCoy,RB
3115,Dowell,Loggains,NA
6432,Otaro,Alaka,ILB
6248,Trevion,Thompson,WR
2449,Stefon,Diggs,WR
5958,Jojo,McIntosh,SS
6108,Jacques,Patrick,RB
3436,Jeremy,Cash,OLB
3966,Nathaniel,Hackett,NA
1359,Jamar,Taylor,CB
173,Andy,Tanner,WR
5761,Trevor,Darling,G
3758,AJ,Hendy,SS
1141,Melvin,Ingram,DE
2675,Aundrey,Walker,OT
5975,Alize,Mack,TE
3423,Robby,Anderson,WR
3354,Derek,Watt,FB
359,Alex,Mack,C
5805,Jake,Ohnesorge,C
547,Shelley,Smith,G
5719,Keshun,Freeman,OLB
5182,Patrick,Morris,C
1947,Jadeveon,Clowney,DE
3283,Jerald,Hawkins,OT
4115,Pat,Elflein,G
3450,Devaunte,Sigler,DT
4635,Justin,Davis,RB
2134,Carl,Bradford,ILB
782,Will,Tukuafu,FB
4016,Bill,Belichick,NA
2805,Deon,Long,WR
4201,Treston,Decoud,CB
3889,Marquis,Bundy,WR
6579,Shakial,Taylor,CB
68,Mario,Manningham,WR
1854,Quincy,Enunwa,WR
5721,Corey,Bojorquez,P
3897,Paul,Lang,TE
5528,Montrel,Meander,SS
1827,Arthur,Lynch,TE
1585,Quinton,Dial,NT
6150,Max,Scharping,G
5567,Janarion,Grant,WR
852,Shiloh,Keo,FS
6423,Daniel,Wise,DT
2458,Karlos,Williams,RB
4872,Nick,Caserio,NA
3368,Aaron,Burbridge,WR
6042,Davante,Davis,CB
6337,Johnny,Dwight,NT
4232,Matt,Dayes,RB
6681,Riley,Mayfield,OT
198,Kellen,Clemens,QB
6743,Quart'e,Sapp,LB
1684,Jaron,Brown,WR
4895,Lamar,Atkins,WR
5560,Khalid,Hill,FB
4438,Javarius,Leamon,OT
479,Jalen,Parmele,RB
913,Shaun,Draughn,RB
1525,Micah,Hyde,FS
2344,Eddie,Goldman,NT
1582,Cornellius,Carradine,DE
5904,David,Edwards,OT
2039,Seth,Roberts,WR
5162,Reggie,Bonnafon,RB
3075,Stan,Kroenke,NA
5095,Daniel,Carlson,K
4842,Tyquwan,Glass,CB
665,Dennis,Dixon,QB
2667,Harold,Jones-Quartey,SS
3873,Ben,Roberts,WR
1965,Zach,Kerr,NT
4392,Malcolm,Lewis,WR
6178,Darwin,Thompson,RB
3649,Michael,Cooper,TE
1321,Mike,Brown,WR
392,Mike,Vrabel,LB
3159,Laremy,Tunsil,OT
291,Felix,Jones,RB
4748,Doug,Williams,NA
5984,Anthony,Ratliff-Williams,WR
3648,Matt,Weiser,TE
4030,Reuben,Foster,ILB
2297,Glenn,Winston,RB
3408,Oni,Omoile,G
5952,Chase,Hansen,ILB
3162,Ronnie,Stanley,OT
6294,Ty,Summers,ILB
3701,Ed,Eagan,WR
1874,Jamie,Meder,DT
5890,Damien,Harris,RB
3627,Shaneil,Jenkins,DE
773,Larry,Asante,S
5144,Malik,Williams,RB
5003,Shaquem,Griffin,OLB
701,Ed,Dickson,TE
6305,Austin,Cutting,LS
3071,Hue,Jackson,NA
5637,Garrett,Johnson,WR
1042,Tank,Carder,ILB
4174,Deatrich,Wise Jr,DE
1811,Seantrel,Henderson,OT
3037,Josue,Matias,G
3868,Jalen,Richard,RB
6303,Joshua,Miles,OT
3617,Dominique,Tovell,OLB
4110,Zach,Cunningham,OLB
5409,Tanner,Hudson,TE
6105,Joe,Giles-Harris,OLB
5910,Ben,Powers,G
4820,David,Rivers,CB
943,Kyle,Rudolph,TE
3785,Brandin,Bryant,DE
2764,Alfy,Hill,DE
2476,James,O'Shaughnessy,TE
6665,Joe,Fortson,WR
6022,Javon,Patterson,G
5953,Demarcus,Christmas,DT
1922,Roy,Philon,NT
1595,Chris,Harper,WR
1103,Whitney,Mercilus,OLB
6586,Moral,Stephens,TE
2243,Bruce,Gaston,NT
3090,Mike,Tannenbaum,NA
3476,Johnny,Holton,WR
6625,Clayton,Hatfield,K
6587,Quindarius,Thagard,DT
896,Scott,Tolzien,QB
4762,Dave,Gettleman,NA
600,Marshall,Newhouse,OT
854,Derek,Newton,G
89,Chad,Henne,QB
6189,Zedrick,Woods,FS
57,Steven,Jackson,RB
4498,Aarion,Penton,CB
1308,Jamize,Olawale,FB
1405,Barkevious,Mingo,OLB
4151,Jake,Butt,TE
905,Tyron,Smith,OT
5118,Tanner,Lee,QB
3454,Danny,Anthrop,WR
3902,Nolan,Frese,LS
1197,Michael,Brockers,DE
3739,Vernon,Harris,CB
3043,Will,Tye,TE
2278,Eric,Pinkins,SS
6691,Ray Gene,smith,RB
4864,Jevoni,Robinson,TE
801,Charles,Clay,TE
310,Heath,Miller,TE
2713,Josh,Harper,WR
461,Michael,Vick,QB
2045,Alden,Darby,SS
6262,Jeremiah,Harris,DE
1108,Jerrell,Freeman,ILB
802,Pat,Devlin,QB
5902,Penny,Hart,WR
1475,Sio,Moore,ILB
2,Jeremy,Zuttah,C
316,Malcom,Floyd,WR
4107,Chidobe,Awuzie,CB
6079,Gary,Johnson,ILB
5349,Korey,Cunningham,OT
6528,Joey,Slye,K
453,James,Laurinaitis,ILB
1536,Xavier,Rhodes,CB
3600,Channing,Ward,DT
5038,Michael,Gallup,WR
2692,Tevrin,Brandon,CB
888,Sterling,Moore,CB
6612,Luke,Gifford,ILB
4208,Rodney,Adams,WR
2147,Joe,Thomas,OLB
1503,Michael,Ford,RB
2040,Scott,Simonson,TE
1803,Marcus,Smith,OLB
2172,Jake,Matthews,OT
4661,Michael,Davis,CB
1306,Jeremy,Ross,WR
6216,Ugochukwu,Amadi,FS
4082,Curtis,Samuel,WR
426,BJ,Raji,NT
2712,Blake,Renaud,RB
4418,Leshun,Daniels Jr.,RB
883,Joe,Barksdale,OT
1872,Timmy,Jernigan,DT
6486,C.J.,Toogood,G
6653,Israel,Helms,OT
6157,Renell,Wren,NT
1159,Riley,Reiff,OT
5400,Trevon,Mathis,CB
3471,Aaron,Green,RB
6080,Vitas,Hrynkiewicz,C
5994,Kendall,Joseph,ILB
5766,Sam,Beal,CB
3765,Donte,Deayon,CB
4215,Brian,Allen,CB
163,Andrew,McDonald,OT
4147,Samaje,Perine,RB
5608,Devonte,Boyd,WR
2869,CJ,Goodwin,CB
2964,Michael,Liedtke,OT
5342,Marquis,Haynes,OLB
5005,Jaleel,Scott,WR
1831,Jordan,Tripp,ILB
1509,Kyle,Long,G
1428,David,Quessenberry,OT
2620,Jake,Heaps,QB
2579,Mike,Hull,ILB
3990,Adam,Bighill,ILB
4387,Justin,Vogel,P
